year,F
2.020666666666538731e+03,-7.842616317023409778e+00
2.020749999999871989e+03,1.930992466861173540e+01
2.020833333333205246e+03,-1.355817339296523016e+01
2.020916666666538504e+03,-5.471814648726824259e+01
2.020999999999871761e+03,-3.775875676738948528e+01
2.021083333333205019e+03,-6.353516692746868699e+00
2.021166666666538276e+03,-1.935485838092897026e+01
2.021249999999871534e+03,-4.463761629937559405e+01
2.021333333333204791e+03,-3.710658172999086446e+01
2.021416666666538049e+03,3.310762182810513821e-01
2.021499999999871306e+03,1.908061446821792373e+01
2.021583333333204564e+03,-1.887858317761060434e+01
2.021666666666537822e+03,-4.937322576550835862e+01
2.021749999999871079e+03,-2.323865561175948713e+01
2.021833333333204337e+03,2.615224231031906044e+00
2.021916666666537594e+03,-2.270634394031420555e+01
2.021999999999870852e+03,-4.949362993476519534e+01
2.022083333333204109e+03,-2.890490553994720813e+01
2.022166666666537367e+03,7.967353166413133181e+00
2.022249999999870624e+03,1.239700743117099435e+01
2.022333333333203882e+03,-2.600550138646567433e+01
2.022416666666537139e+03,-4.219787485789688475e+01
2.022499999999870397e+03,-1.157894066198088190e+01
2.022583333333203655e+03,-1.014799806658142955e+00
2.022666666666536912e+03,-3.476549704467602453e+01
2.022749999999870170e+03,-5.197674380405607053e+01
2.022833333333203427e+03,-2.233295654142820297e+01
2.022916666666536685e+03,7.340509520910671881e+00
2.022999999999869942e+03,-6.502815084021307257e-02
2.023083333333203200e+03,-3.220944865674123037e+01
2.023166666666536457e+03,-3.222622315443730656e+01
2.023249999999869715e+03,2.855792425353449460e-01
2.023333333333202972e+03,-4.029620328270921092e+00
2.023416666666536230e+03,-4.632878924834111700e+01
2.023499999999869488e+03,-5.397937601429307364e+01
2.023583333333202745e+03,-1.591940812635727553e+01
2.023666666666536003e+03,2.001339775371672403e+00
2.023749999999869260e+03,-1.607255551220954004e+01
2.023833333333202518e+03,-3.483020002672714810e+01
2.023916666666535775e+03,-1.858107332818473267e+01
2.023999999999869033e+03,1.061298125317479801e+01
2.024083333333202290e+03,-4.775195250239612221e+00
2.024166666666535548e+03,-4.437010895965613599e+01
2.024249999999868805e+03,-4.315128296245164563e+01
2.024333333333202063e+03,-6.194792103669575667e+00
2.024416666666535320e+03,-3.980942339486546189e-01
2.024499999999868578e+03,-2.578348669360321566e+01
2.024583333333201836e+03,-3.307867420778958945e+01
2.024666666666535093e+03,-7.202397351377111789e+00
2.024749999999868351e+03,1.293103460709441777e+01
2.024833333333201608e+03,-1.594355576008684849e+01
2.024916666666534866e+03,-5.311428248058635404e+01
2.024999999999868123e+03,-4.040138621106804351e+01
